what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1373553901128
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1373553901133
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373553902862
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1373553903001
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1373553903109
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1373553903459
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1373553903786
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1373553905855
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1373553907163
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373553908932
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373553909043
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373553930478
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373553962055
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373553972960
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373553972962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373553975871
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373553999605
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373554000964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554004795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554006279
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1373554006328
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373554006832
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373554006937
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373554014575
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373554014576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554018150
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554103249
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373554104589
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554106366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554114268
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1373554114313
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554121571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554140082
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1373554140107
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373554140542
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373554140646
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554145284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554207762
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373554209910
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373554209910
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554314421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554406949
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373554408889
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1373554412025
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1373554412347
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1373554412588
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1373554412813
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1373554412894
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1373554413068
started,bundle,org.eclipse.jst.jsf.ui,1.3.1.v20100906,"org.eclipse.jst.jsf.ui",1373554413072
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1373554413081
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1373554413130
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1373554413201
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.304.v201102160550,"org.eclipse.wst.jsdt.web.core",1373554413242
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554414147
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554426045
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.303.v201012160047,"org.eclipse.wst.jsdt.web.support.jsp",1373554426388
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373554426689
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373554426987
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373554427598
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554431760
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554433222
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1373554433255
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373554433644
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373554433715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554446494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554518048
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373554520014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554521416
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1373554524619
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1373554524704
started,bundle,org.eclipse.wst.common.modulecore.ui,1.0.4.v201101101700,"org.eclipse.wst.common.modulecore.ui",1373554528217
started,bundle,org.eclipse.jst.common.ui,1.0.3.v201101101700,"org.eclipse.jst.common.ui",1373554528362
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554545794
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1373554545835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554548891
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554698365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554705379
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373554707884
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554707942
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1373554707956
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554712582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554733059
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373554733250
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373554733384
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373554734965
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554738811
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554740618
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1373554740647
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373554741059
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373554741128
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373554743099
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373554743099
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373554744609
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373554744609
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373554745600
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373554745600
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373554746885
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373554746886
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554755653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554756868
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1373554756893
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373554757358
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373554757382
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554758851
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554942843
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373554945933
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554950963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554956907
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1373554956936
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554960018
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1373554981440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554985583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1373554985631
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554989659
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373554991346
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1373554991375
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373554991885
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373554991932
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373554994708
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555002079
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555016953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1373555017032
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555018600
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555019609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555035622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555059751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1373555059837
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555064604
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555066173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555066284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555068956
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1373555068970
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373555075888
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373555075954
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373555086715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555088902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555101158
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555103295
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555108462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1373555108554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555115045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555126735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1373555126770
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373555133749
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373555134017
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1373555134269
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373555140068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555142918
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555328421
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373555329949
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1373555333137
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1373555333192
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1373555333204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555336541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555336675
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1373555341460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555347270
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555350049
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1373555350089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555352487
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555353903
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1373555354150
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373555357185
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555361407
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555362950
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1373555363038
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373555363976
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373555364074
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373555370185
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373555370186
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373555371354
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373555371355
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373555372248
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373555372248
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373555373262
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373555373262
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373555374389
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373555374389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555380125
